589;69;0;0;邪骸戰俘;1;51;3;
590;70;0;0;白幽靈;1;56;3;
591;71;0;0;艾斯恩魔女 ;1;61;3;
592;68;0;0;腐屍戰俘;2;47;3;
593;69;0;0;邪骸戰俘;2;52;3;
594;70;0;0;白幽靈;2;57;3;
595;71;0;0;艾斯恩魔女 ;2;62;3;
596;68;0;0;腐屍戰俘;3;48;3;
597;69;0;0;邪骸戰俘;3;53;3;
598;70;0;0;白幽靈;3;58;3;
599;71;0;0;艾斯恩魔女 ;3;63;3;
600;68;0;0;腐屍戰俘;4;49;3;
601;69;0;0;邪骸戰俘;4;54;3;
602;70;0;0;白幽靈;4;59;3;
603;71;0;0;艾斯恩魔女 ;4;64;3;
604;68;0;0;腐屍戰俘;5;50;3;
605;69;0;0;邪骸戰俘;5;55;3;
606;70;0;0;白幽靈;5;60;3;
607;71;0;0;艾斯恩魔女 ;5;65;3;
608;42;0;0;希望之花;0;1;1;
609;73;0;0;華麗金屬;0;1;0;
610;25;0;0;毒蛇;5;60;4;
611;6;1;0;獸人狂戰士;5;60;4;
612;67;0;0;瘟疫綠腐屍;5;60;4;
613;47;0;0;鬼樹娃;5;60;4;
614;79;0;0;小矮人石像A;0;1;0;
615;79;0;0;小矮人石像B;0;1;0;
616;79;0;0;小矮人石像C;0;1;0;
617;79;0;0;小矮人石像D;0;1;0;
618;75;0;0;波伊塔塔;5;70;3;
619;77;0;0;獸人猶長;5;70;3;
620;76;0;0;半龍人;5;70;3;
621;74;0;0;異形神木怪;5;70;3;
622;78;1;0;小矮人;0;1;0;
623;75;0;0;傳說波伊塔塔;5;70;3;
624;77;0;0;傳說獸人猶長;5;70;3;
625;76;0;0;傳說半龍人;5;70;3;
626;74;0;0;傳說異形神木怪;5;70;3;
627;81;0;0;夸克的賽依連;4;29;4;
628;81;0;0;米諾馬諾的賽依連;5;43;4;
629;81;0;0;巴柏森林的賽依連;5;45;4;
630;81;0;0;奇科巧克的賽依連;5;45;4;
631;81;0;0;忘卻修道院的賽依連;5;60;3;
632;81;0;0;靈魂的故鄉賽依連;5;62;4;
633;81;0;0;三日月聖地賽依連;5;65;4;
634;81;0;0;沉沒船的賽依連;5;74;4;
635;79;0;0;瓦爾基里聖物;0;1;0;
636;41;2;0;死靈的靈魂;5;9;3;
637;10;2;0;巴風特的靈魂;5;36;2;
638;13;1;0;醜陋的公爵的靈魂;5;43;4;
639;26;0;0;嗜血怪客的靈魂;5;62;4;
640;64;0;0;銀月魔女的靈魂;5;65;4;
641;29;0;0;黑暗之王的靈魂;5;60;3;
642;31;0;0;海盜之王的靈魂;5;74;4;
643;80;2;0;深淵騎士的靈魂;5;80;3;END;
